source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
5670,T5670,C001571,2320,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5672,T5672,C001571,2320,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6297,T6297,C001571,2320,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6300,T6300,C001571,2320,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6301,T6301,C001571,2320,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6302,T6302,C001107,12382,Jennifer Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6303,T6303,C001107,12382,Jennifer Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6305,T6305,C001107,12382,Jennifer Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5318,T5318,C001111,5198,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6681,T6681,C001111,5198,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6686,T6686,C001111,5198,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6694,T6694,C001111,5198,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5325,T5325,C000212,4659,Paul Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5326,T5326,C000212,4659,Paul Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5681,T5681,C000212,4659,Paul Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5682,T5682,C000212,4659,Paul Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5683,T5683,C000787,6229,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6282,T6282,C000787,6229,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6285,T6285,C000787,6229,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6289,T6289,C000787,6229,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6698,T6698,C000788,3020,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6700,T6700,C000788,3020,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6706,T6706,C000788,3020,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6709,T6709,C000788,3020,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5307,T5307,C000788,3020,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5314,T5314,C001800,6585,Andrew Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5696,T5696,C001800,6585,Andrew Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5699,T5699,C001800,6585,Andrew Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6265,T6265,C001800,6585,Andrew Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6267,T6267,C001800,6585,Andrew Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6273,T6273,C000242,685,Crystal Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6275,T6275,C000242,685,Crystal Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6280,T6280,C000242,685,Crystal Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5709,T5709,C001167,6854,Mary Wade,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5288,T5288,C001167,6854,Mary Wade,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6714,T6714,C001167,6854,Mary Wade,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6716,T6716,C001167,6854,Mary Wade,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6722,T6722,C001183,6025,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6724,T6724,C001183,6025,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6726,T6726,C001183,6025,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5291,T5291,C001823,3153,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5299,T5299,C001823,3153,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5714,T5714,C001823,3153,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5718,T5718,C001823,3153,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6251,T6251,C001826,4477,Jonathan Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6259,T6259,C001826,4477,Jonathan Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6260,T6260,C001826,4477,Jonathan Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6264,T6264,C001826,4477,Jonathan Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5722,T5722,C001467,6566,David Beck,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5724,T5724,C001467,6566,David Beck,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5725,T5725,C001467,6566,David Beck,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5726,T5726,C001467,6566,David Beck,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5730,T5730,C000321,1664,Mary Arnold,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5731,T5731,C000321,1664,Mary Arnold,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5268,T5268,C000321,1664,Mary Arnold,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5276,T5276,C001445,3477,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5279,T5279,C001445,3477,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5282,T5282,C001445,3477,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5283,T5283,C000776,8587,James Roy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5285,T5285,C000776,8587,James Roy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5732,T5732,C000776,8587,James Roy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6243,T6243,C001091,4422,Mary Schwartz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6244,T6244,C001091,4422,Mary Schwartz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6246,T6246,C001091,4422,Mary Schwartz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5738,T5738,C001579,3042,David Howell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5745,T5745,C001579,3042,David Howell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5748,T5748,C001579,3042,David Howell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5754,T5754,C001579,3042,David Howell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5757,T5757,C001047,2334,Mary Morgan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5255,T5255,C001047,2334,Mary Morgan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6752,T6752,C001047,2334,Mary Morgan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6756,T6756,C001047,2334,Mary Morgan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6758,T6758,C001047,2334,Mary Morgan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6760,T6760,C000097,11645,Mary Ward,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5260,T5260,C000097,11645,Mary Ward,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5760,T5760,C000097,11645,Mary Ward,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5768,T5768,C001712,7893,Lisa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6219,T6219,C001712,7893,Lisa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6221,T6221,C001712,7893,Lisa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6224,T6224,C001684,5829,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6226,T6226,C001684,5829,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6227,T6227,C001684,5829,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6230,T6230,C001684,5829,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5224,T5224,C000901,4186,Joseph Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6761,T6761,C000901,4186,Joseph Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6765,T6765,C000901,4186,Joseph Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6768,T6768,C000901,4186,Joseph Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6770,T6770,C000901,4186,Joseph Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6773,T6773,C000959,8948,Russell Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6775,T6775,C000959,8948,Russell Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5228,T5228,C000959,8948,Russell Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5229,T5229,C000025,12431,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5231,T5231,C000025,12431,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5240,T5240,C000025,12431,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5241,T5241,C000557,5207,Catherine Erickson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5242,T5242,C000557,5207,Catherine Erickson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5204,T5204,C000557,5207,Catherine Erickson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6781,T6781,C000557,5207,Catherine Erickson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6783,T6783,C000589,4914,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6786,T6786,C000589,4914,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6792,T6792,C000589,4914,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5210,T5210,C000589,4914,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5211,T5211,C000047,5691,James Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5212,T5212,C000047,5691,James Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5215,T5215,C000047,5691,James Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5218,T5218,C000047,5691,James Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5771,T5771,C000047,5691,James Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5774,T5774,C000998,8790,Mary Keller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5776,T5776,C000251,11218,Louis Novak,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5779,T5779,C000526,2451,Joshua Garcia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5781,T5781,C001168,11512,Mary Randall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6205,T6205,C000324,3800,Shawn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6206,T6206,C001598,2321,Mary Patel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5188,T5188,C001918,5236,Jessica Roberts,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5192,T5192,C000107,9490,Mary Glass,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6799,T6799,C000553,10253,Kyle Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6801,T6801,C000553,10253,Kyle Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6802,T6802,C001021,10545,Kenneth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6806,T6806,C000971,242,Mary Stein,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5197,T5197,C000754,11700,Ruth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6216,T6216,C001570,11560,Walter Walton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6191,T6191,C001854,1473,Anthony Young,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6193,T6193,C001126,5594,Mary Davidson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6195,T6195,C001126,5594,Mary Davidson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6196,T6196,C001473,10039,Mary Butler,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6198,T6198,C001313,10701,Amanda Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6199,T6199,C001403,3375,Mary Sanchez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5785,T5785,C000260,3303,Mary Robinson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5795,T5795,C001186,7949,Mary Barrera,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5800,T5800,C000884,6472,Albert Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6174,T6174,C000521,640,Jean Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6177,T6177,C000656,11224,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6178,T6178,C001920,1651,Stephanie Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6179,T6179,C001911,1677,Virginia Robles,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5801,T5801,C000352,10447,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5806,T5806,C001768,2586,Mary Little,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5809,T5809,C001305,4876,Harry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6811,T6811,C000920,7848,Jessica Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6818,T6818,C000664,6393,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6822,T6822,C000475,10307,Bobby Miller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5186,T5186,C001001,9273,Bobby Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5814,T5814,C000698,1910,Helen Price,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5816,T5816,C000032,10591,Deborah Humphrey,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6157,T6157,C000921,5644,Carl Horn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6158,T6158,C000249,1426,Mary Conner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6160,T6160,C001861,3499,Mildred Cole,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5818,T5818,C000840,455,Jeffrey Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6829,T6829,C000074,11048,Randy Ball,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6832,T6832,C001383,8949,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6833,T6833,C000055,5283,Jacob Guerrero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6839,T6839,C000284,3031,Carol Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5165,T5165,C001466,4926,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
