outcome_id,review_id,customer_id,source_customer_id,customer_full_name,outcome_date,outcome_status,outcome_type,follow_up_required
OUT002258,R11258,C001723,10138,Louis Kennedy,2026-05-08,In Progress,Executive escalation,True
OUT002259,R11259,C001723,10138,Louis Kennedy,,Pending,Executive escalation,True
OUT002260,R11260,C001724,7721,Mary Jenkins,2026-05-07,Completed,Service recovery plan,False
OUT002261,R11261,C001725,1460,George Williams,2026-05-07,Completed,Service recovery plan,False
OUT002262,R11262,C001726,4536,Mary Griffin,2026-05-08,Completed,Service recovery plan,False
OUT002263,R11263,C001728,440,Mary Skinner,2026-05-08,Completed,Service recovery plan,False
OUT002264,R11264,C001730,4133,Mary Snyder,,Pending,Service recovery plan,True
OUT002265,R11265,C001733,8905,Donna Smith,2026-05-08,In Progress,Executive escalation,True
OUT002266,R11266,C001733,8905,Donna Smith,,Pending,Executive escalation,True
OUT002267,R11267,C001733,8905,Donna Smith,2026-05-09,In Progress,Executive escalation,True
OUT002268,R11268,C001735,3397,Mary Coleman,2026-05-07,Completed,Service recovery plan,False
OUT002269,R11269,C001736,6602,Robert Smith,2026-05-07,Completed,Service recovery plan,False
OUT002270,R11270,C001738,321,David Smith,2026-05-07,Completed,Service recovery plan,False
OUT002271,R11271,C001739,7607,Scott Smith,2026-05-08,Completed,Service recovery plan,False
OUT002272,R11272,C001740,3378,Mary Torres,2026-05-07,Completed,Service recovery plan,False
OUT002273,R11273,C001744,9932,Wayne Smith,2026-05-07,Completed,Service recovery plan,False
OUT002274,R11274,C001746,8607,Timothy Smith,2026-05-08,Completed,Service recovery plan,False
OUT002275,R11275,C001747,10018,Gregory Rodriguez,2026-05-08,In Progress,Executive escalation,True
OUT002276,R11276,C001747,10018,Gregory Rodriguez,,Pending,Executive escalation,True
OUT002277,R11277,C001747,10018,Gregory Rodriguez,2026-05-09,In Progress,Executive escalation,True
OUT002278,R11278,C001748,1385,Catherine Smith,2026-05-08,Completed,Service recovery plan,False
OUT002279,R11279,C001749,1748,Mark Smith,2026-05-07,Completed,Service recovery plan,False
OUT002280,R11280,C001750,4147,Karen Gillespie,2026-05-08,Completed,Service recovery plan,False
OUT002281,R11281,C001751,11728,Laura Smith,2026-05-07,Completed,Service recovery plan,False
OUT002282,R11282,C001752,4456,Evelyn Spencer,,Pending,Service recovery plan,True
OUT002283,R11283,C001753,7824,Mary Jackson,2026-05-08,In Progress,Executive escalation,True
OUT002284,R11284,C001753,7824,Mary Jackson,2026-05-08,In Progress,Executive escalation,True
OUT002285,R11285,C001753,7824,Mary Jackson,2026-05-09,In Progress,Executive escalation,True
OUT002286,R11286,C001754,10134,Mary Stuart,,Pending,Service recovery plan,True
OUT002287,R11287,C001755,12049,Mildred Mclaughlin,2026-05-07,Completed,Service recovery plan,False
OUT002288,R11288,C001756,4528,Karen Smith,2026-05-08,Completed,Service recovery plan,False
OUT002289,R11289,C001758,10289,Virginia Ford,,Pending,Executive escalation,True
OUT002290,R11290,C001758,10289,Virginia Ford,2026-05-08,In Progress,Executive escalation,True
OUT002291,R11291,C001758,10289,Virginia Ford,2026-05-09,In Progress,Executive escalation,True
OUT002292,R11292,C001759,4079,Timothy Faulkner,2026-05-07,Completed,Service recovery plan,False
OUT002293,R11293,C001760,8437,Rachel Sweeney,2026-05-08,In Progress,Executive escalation,True
OUT002294,R11294,C001760,8437,Rachel Sweeney,2026-05-08,In Progress,Executive escalation,True
OUT002295,R11295,C001760,8437,Rachel Sweeney,2026-05-09,In Progress,Executive escalation,True
OUT002296,R11296,C001761,2728,Mary Adams,,Pending,Service recovery plan,True
OUT002297,R11297,C001762,98,William Smith,2026-05-07,In Progress,Executive escalation,True
OUT002298,R11298,C001762,98,William Smith,,Pending,Executive escalation,True
OUT002299,R11299,C001762,98,William Smith,,Pending,Executive escalation,True
OUT002300,R11300,C001764,5999,Randy Smith,2026-05-08,In Progress,Executive escalation,True
OUT002301,R11301,C001764,5999,Randy Smith,2026-05-08,In Progress,Executive escalation,True
OUT002302,R11302,C001764,5999,Randy Smith,2026-05-09,In Progress,Executive escalation,True
OUT002303,R11303,C001765,8555,Mary Jones,2026-05-07,Completed,Service recovery plan,False
OUT002304,R11304,C001766,1909,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002305,R11305,C001767,8275,Janice Smith,2026-05-07,In Progress,Executive escalation,True
OUT002306,R11306,C001767,8275,Janice Smith,2026-05-08,In Progress,Executive escalation,True
OUT002307,R11307,C001767,8275,Janice Smith,2026-05-09,In Progress,Executive escalation,True
OUT002308,R11308,C001768,2586,Mary Little,2026-05-08,In Progress,Executive escalation,True
OUT002309,R11309,C001768,2586,Mary Little,2026-05-08,In Progress,Executive escalation,True
OUT002310,R11310,C001768,2586,Mary Little,2026-05-09,In Progress,Executive escalation,True
OUT002311,R11311,C001769,3558,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002312,R11312,C001769,3558,Mary Smith,,Pending,Executive escalation,True
OUT002313,R11313,C001769,3558,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002314,R11314,C001770,5845,Daniel Bruce,,Pending,Service recovery plan,True
OUT002315,R11315,C001771,4730,Karen Smith,2026-05-07,Completed,Service recovery plan,False
OUT002316,R11316,C001773,4213,Michael Townsend,2026-05-08,In Progress,Executive escalation,True
OUT002317,R11317,C001773,4213,Michael Townsend,,Pending,Executive escalation,True
OUT002318,R11318,C001773,4213,Michael Townsend,2026-05-09,In Progress,Executive escalation,True
OUT002319,R11319,C001774,2174,Rachel Fuentes,2026-05-07,In Progress,Executive escalation,True
OUT002320,R11320,C001774,2174,Rachel Fuentes,2026-05-08,In Progress,Executive escalation,True
OUT002321,R11321,C001774,2174,Rachel Fuentes,,Pending,Executive escalation,True
OUT002322,R11322,C001775,9542,Mary Smith,,Pending,Service recovery plan,True
OUT002323,R11323,C001776,8430,Gloria Smith,2026-05-07,Completed,Service recovery plan,False
OUT002324,R11324,C001777,6346,Mary Cooley,,Pending,Service recovery plan,True
OUT002325,R11325,C001780,7006,George Smith,2026-05-08,Completed,Service recovery plan,False
OUT002326,R11326,C001784,2873,Joyce Padilla,2026-05-08,Completed,Service recovery plan,False
OUT002327,R11327,C001785,5910,Mary Heath,2026-05-08,Completed,Service recovery plan,False
OUT002328,R11328,C001787,9047,Jordan Medina,,Pending,Service recovery plan,True
OUT002329,R11329,C001788,9572,Mary Nelson,2026-05-08,Completed,Service recovery plan,False
OUT002330,R11330,C001790,4567,Rose Smith,2026-05-07,Completed,Service recovery plan,False
OUT002331,R11331,C001791,5653,Jean Schultz,2026-05-07,In Progress,Executive escalation,True
OUT002332,R11332,C001791,5653,Jean Schultz,2026-05-08,In Progress,Executive escalation,True
OUT002333,R11333,C001791,5653,Jean Schultz,2026-05-09,In Progress,Executive escalation,True
OUT002334,R11334,C001793,19,Stephanie Mitchell,,Pending,Service recovery plan,True
OUT002335,R11335,C001794,3435,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002336,R11336,C001794,3435,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002337,R11337,C001794,3435,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002338,R11338,C001795,1236,Virginia Robertson,2026-05-08,Completed,Service recovery plan,False
OUT002339,R11339,C001796,5559,Alice Smith,2026-05-08,In Progress,Executive escalation,True
OUT002340,R11340,C001796,5559,Alice Smith,,Pending,Executive escalation,True
OUT002341,R11341,C001796,5559,Alice Smith,,Pending,Executive escalation,True
OUT002342,R11342,C001797,4580,Charles Smith,,Pending,Executive escalation,True
OUT002343,R11343,C001797,4580,Charles Smith,2026-05-08,In Progress,Executive escalation,True
OUT002344,R11344,C001797,4580,Charles Smith,2026-05-09,In Progress,Executive escalation,True
OUT002345,R11345,C001798,1793,Mary Burke,2026-05-07,In Progress,Executive escalation,True
OUT002346,R11346,C001798,1793,Mary Burke,,Pending,Executive escalation,True
OUT002347,R11347,C001798,1793,Mary Burke,2026-05-09,In Progress,Executive escalation,True
OUT002348,R11348,C001799,8845,Robert Deleon,2026-05-08,Completed,Service recovery plan,False
OUT002349,R11349,C001800,6585,Andrew Turner,,Pending,Service recovery plan,True
OUT002350,R11350,C001801,2467,Keith Smith,,Pending,Executive escalation,True
OUT002351,R11351,C001801,2467,Keith Smith,,Pending,Executive escalation,True
OUT002352,R11352,C001801,2467,Keith Smith,2026-05-09,In Progress,Executive escalation,True
OUT002353,R11353,C001803,3890,Gregory Snyder,2026-05-07,In Progress,Executive escalation,True
OUT002354,R11354,C001803,3890,Gregory Snyder,2026-05-08,In Progress,Executive escalation,True
OUT002355,R11355,C001803,3890,Gregory Snyder,2026-05-09,In Progress,Executive escalation,True
OUT002356,R11356,C001808,3155,Mary Haas,2026-05-07,In Progress,Executive escalation,True
OUT002357,R11357,C001808,3155,Mary Haas,2026-05-08,In Progress,Executive escalation,True
OUT002358,R11358,C001808,3155,Mary Haas,2026-05-09,In Progress,Executive escalation,True
OUT002359,R11359,C001809,2069,Alice Ellison,2026-05-08,Completed,Service recovery plan,False
OUT002360,R11360,C001810,1788,Timothy Smith,,Pending,Service recovery plan,True
OUT002361,R11361,C001811,6222,Stephanie Smith,2026-05-08,In Progress,Executive escalation,True
OUT002362,R11362,C001811,6222,Stephanie Smith,,Pending,Executive escalation,True
OUT002363,R11363,C001811,6222,Stephanie Smith,2026-05-09,In Progress,Executive escalation,True
OUT002364,R11364,C001812,2589,Nathan Taylor,2026-05-08,Completed,Service recovery plan,False
OUT002365,R11365,C001813,9605,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002366,R11366,C001816,821,Daniel Clayton,2026-05-08,Completed,Service recovery plan,False
OUT002367,R11367,C001817,5326,Sean Spencer,2026-05-08,In Progress,Executive escalation,True
OUT002368,R11368,C001817,5326,Sean Spencer,2026-05-08,In Progress,Executive escalation,True
OUT002369,R11369,C001817,5326,Sean Spencer,2026-05-09,In Progress,Executive escalation,True
OUT002370,R11370,C001820,5719,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002371,R11371,C001821,10821,Mary Cooper,2026-05-07,Completed,Service recovery plan,False
OUT002372,R11372,C001822,2129,William Charles,2026-05-08,Completed,Service recovery plan,False
OUT002373,R11373,C001823,3153,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002374,R11374,C001824,9949,Ashley Smith,2026-05-07,Completed,Service recovery plan,False
OUT002375,R11375,C001826,4477,Jonathan Smith,2026-05-07,Completed,Service recovery plan,False
OUT002376,R11376,C001827,8692,Vincent Smith,,Pending,Service recovery plan,True
OUT002377,R11377,C001828,3905,Denise Smith,2026-05-07,Completed,Service recovery plan,False
OUT002378,R11378,C001829,8403,Joseph Smith,2026-05-08,Completed,Service recovery plan,False
OUT002379,R11379,C001830,342,Jerry Jackson,,Pending,Service recovery plan,True
OUT002380,R11380,C001832,4235,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002381,R11381,C001833,1249,Donald Odom,2026-05-07,In Progress,Executive escalation,True
OUT002382,R11382,C001833,1249,Donald Odom,2026-05-08,In Progress,Executive escalation,True
OUT002383,R11383,C001833,1249,Donald Odom,,Pending,Executive escalation,True
OUT002384,R11384,C001834,6915,Robert Whitney,,Pending,Executive escalation,True
OUT002385,R11385,C001834,6915,Robert Whitney,,Pending,Executive escalation,True
OUT002386,R11386,C001834,6915,Robert Whitney,2026-05-09,In Progress,Executive escalation,True
OUT002387,R11387,C001835,9093,Andrew Flores,2026-05-08,Completed,Service recovery plan,False
OUT002388,R11388,C001837,870,Linda Delacruz,,Pending,Service recovery plan,True
OUT002389,R11389,C001840,2857,Eric Smith,2026-05-07,Completed,Service recovery plan,False
OUT002390,R11390,C001841,739,Daniel Golden,,Pending,Service recovery plan,True
OUT002391,R11391,C001842,568,Sean Vaughn,2026-05-07,In Progress,Executive escalation,True
OUT002392,R11392,C001842,568,Sean Vaughn,2026-05-08,In Progress,Executive escalation,True
OUT002393,R11393,C001842,568,Sean Vaughn,2026-05-09,In Progress,Executive escalation,True
OUT002394,R11394,C001843,10109,Mary Dodson,,Pending,Service recovery plan,True
OUT002395,R11395,C001845,4922,Robert Russo,2026-05-07,Completed,Service recovery plan,False
OUT002396,R11396,C001846,351,John Singh,2026-05-08,In Progress,Executive escalation,True
OUT002397,R11397,C001846,351,John Singh,2026-05-08,In Progress,Executive escalation,True
OUT002398,R11398,C001846,351,John Singh,,Pending,Executive escalation,True
OUT002399,R11399,C001847,3046,Mary Newman,,Pending,Service recovery plan,True
OUT002400,R11400,C001851,4739,Mary Jimenez,2026-05-07,Completed,Service recovery plan,False
OUT002401,R11401,C001852,8550,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002402,R11402,C001853,8207,Charles Jordan,2026-05-07,Completed,Service recovery plan,False
OUT002403,R11403,C001854,1473,Anthony Young,2026-05-08,Completed,Service recovery plan,False
OUT002404,R11404,C001855,10823,Angela Oconnell,2026-05-07,In Progress,Executive escalation,True
OUT002405,R11405,C001855,10823,Angela Oconnell,2026-05-08,In Progress,Executive escalation,True
OUT002406,R11406,C001855,10823,Angela Oconnell,2026-05-09,In Progress,Executive escalation,True
OUT002407,R11407,C001856,3726,Robert Smith,2026-05-08,Completed,Service recovery plan,False
OUT002408,R11408,C001860,1745,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002409,R11409,C001861,3499,Mildred Cole,2026-05-08,In Progress,Executive escalation,True
OUT002410,R11410,C001861,3499,Mildred Cole,2026-05-08,In Progress,Executive escalation,True
OUT002411,R11411,C001861,3499,Mildred Cole,2026-05-09,In Progress,Executive escalation,True
OUT002412,R11412,C001862,9885,Jordan Smith,2026-05-07,In Progress,Executive escalation,True
OUT002413,R11413,C001862,9885,Jordan Smith,2026-05-08,In Progress,Executive escalation,True
OUT002414,R11414,C001862,9885,Jordan Smith,2026-05-09,In Progress,Executive escalation,True
OUT002415,R11415,C001863,1618,Mary Davidson,2026-05-07,In Progress,Executive escalation,True
OUT002416,R11416,C001863,1618,Mary Davidson,,Pending,Executive escalation,True
OUT002417,R11417,C001863,1618,Mary Davidson,2026-05-09,In Progress,Executive escalation,True
OUT002418,R11418,C001864,4529,Steven Morgan,2026-05-07,Completed,Service recovery plan,False
OUT002419,R11419,C001865,2979,Nicole Smith,,Pending,Service recovery plan,True
OUT002420,R11420,C001867,4846,Mary Lambert,2026-05-07,Completed,Service recovery plan,False
OUT002421,R11421,C001868,10885,Mary Lynch,,Pending,Service recovery plan,True
OUT002422,R11422,C001869,4229,Barbara Smith,,Pending,Executive escalation,True
OUT002423,R11423,C001869,4229,Barbara Smith,2026-05-08,In Progress,Executive escalation,True
OUT002424,R11424,C001869,4229,Barbara Smith,,Pending,Executive escalation,True
OUT002425,R11425,C001873,222,Frank Ruiz,2026-05-07,In Progress,Executive escalation,True
OUT002426,R11426,C001873,222,Frank Ruiz,2026-05-08,In Progress,Executive escalation,True
OUT002427,R11427,C001873,222,Frank Ruiz,,Pending,Executive escalation,True
OUT002428,R11428,C001874,7180,Mary Walton,2026-05-08,In Progress,Executive escalation,True
OUT002429,R11429,C001874,7180,Mary Walton,2026-05-08,In Progress,Executive escalation,True
OUT002430,R11430,C001874,7180,Mary Walton,2026-05-09,In Progress,Executive escalation,True
OUT002431,R11431,C001875,5140,Mary Walton,2026-05-07,In Progress,Executive escalation,True
OUT002432,R11432,C001875,5140,Mary Walton,2026-05-08,In Progress,Executive escalation,True
OUT002433,R11433,C001875,5140,Mary Walton,2026-05-09,In Progress,Executive escalation,True
OUT002434,R11434,C001876,5445,Alexander Pugh,2026-05-07,Completed,Service recovery plan,False
OUT002435,R11435,C001877,4674,Mary Lynn,2026-05-08,Completed,Service recovery plan,False
OUT002436,R11436,C001878,1232,Betty Smith,2026-05-07,Completed,Service recovery plan,False
OUT002437,R11437,C001879,11954,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002438,R11438,C001879,11954,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002439,R11439,C001879,11954,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002440,R11440,C001880,787,Amanda Ochoa,2026-05-07,Completed,Service recovery plan,False
OUT002441,R11441,C001881,8120,Stephanie Perry,2026-05-07,Completed,Service recovery plan,False
OUT002442,R11442,C001882,5276,Mary Martin,,Pending,Service recovery plan,True
OUT002443,R11443,C001883,9176,Theresa Smith,2026-05-07,In Progress,Executive escalation,True
OUT002444,R11444,C001883,9176,Theresa Smith,2026-05-08,In Progress,Executive escalation,True
OUT002445,R11445,C001883,9176,Theresa Smith,2026-05-09,In Progress,Executive escalation,True
OUT002446,R11446,C001884,4778,Amy Campbell,2026-05-07,In Progress,Executive escalation,True
OUT002447,R11447,C001884,4778,Amy Campbell,,Pending,Executive escalation,True
OUT002448,R11448,C001884,4778,Amy Campbell,2026-05-09,In Progress,Executive escalation,True
