note_id,customer_id,source_customer_id,customer_full_name,scenario,topic,note_date,author,note_type,note_text,synthetic_flag,source_signal_ids
N16042,C001770,5845,Daniel Bruce,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Daniel Bruce; retain evidence links before outreach.,true,T6166
N16043,C001771,4730,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Smith has a late_delivery_frustration pattern tied to Fishing.,true,T5699
N16044,C001771,4730,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Karen Smith; topic is late_delivery_recovery.,true,T5699
N16045,C001771,4730,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Smith needs follow-up based on risk band Medium and support history.,true,T5699
N16046,C001771,4730,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Karen Smith shows late-rate 0.6000 with category concentration in Fishing.,true,T5699
N16047,C001771,4730,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Karen Smith; retain evidence links before outreach.,true,T5699
N16048,C001772,1773,Joan Carr,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Joan Carr has a healthy_repeat_buyer pattern tied to Fishing.,true,T6877
N16049,C001772,1773,Joan Carr,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Joan Carr; topic is relationship_check_in.,true,T6877
N16050,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Michael Townsend has a escalation_retention_case pattern tied to Camping & Hiking.,true,T6602
N16051,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Michael Townsend; topic is executive_escalation.,true,T6602
N16052,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Michael Townsend needs follow-up based on risk band Low and support history.,true,T6602
N16053,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Michael Townsend shows late-rate 0.3810 with category concentration in Camping & Hiking.,true,T6602
N16054,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Michael Townsend; retain evidence links before outreach.,true,T6602
N16055,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T6602
N16056,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Michael Townsend resolves the current executive_escalation thread.,true,T6602
N16057,C001773,4213,Michael Townsend,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Michael Townsend: protect revenue, close open issues, and document human review.",true,T6602
N16058,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Rachel Fuentes has a escalation_retention_case pattern tied to Men's Footwear.,true,T5265
N16059,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Rachel Fuentes; topic is executive_escalation.,true,T5265
N16060,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Rachel Fuentes needs follow-up based on risk band High and support history.,true,T5265
N16061,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Rachel Fuentes shows late-rate 0.8000 with category concentration in Men's Footwear.,true,T5265
N16062,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Rachel Fuentes; retain evidence links before outreach.,true,T5265
N16063,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5265
N16064,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Rachel Fuentes resolves the current executive_escalation thread.,true,T5265
N16065,C001774,2174,Rachel Fuentes,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Rachel Fuentes: protect revenue, close open issues, and document human review.",true,T5265
N16066,C001775,9542,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a late_delivery_frustration pattern tied to Indoor/Outdoor Games.,true,T5112
N16067,C001775,9542,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is late_delivery_recovery.,true,T5112
N16068,C001775,9542,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band High and support history.,true,T5112
N16069,C001775,9542,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.8571 with category concentration in Indoor/Outdoor Games.,true,T5112
N16070,C001775,9542,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T5112
N16071,C001776,8430,Gloria Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Gloria Smith has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5537
N16072,C001776,8430,Gloria Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Gloria Smith; topic is late_delivery_recovery.,true,T5537
N16073,C001776,8430,Gloria Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Gloria Smith needs follow-up based on risk band Medium and support history.,true,T5537
N16074,C001776,8430,Gloria Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Gloria Smith shows late-rate 0.6818 with category concentration in Men's Footwear.,true,T5537
N16075,C001776,8430,Gloria Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Gloria Smith; retain evidence links before outreach.,true,T5537
N16076,C001777,6346,Mary Cooley,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Cooley has a late_delivery_frustration pattern tied to Men's Footwear.,true,T6056
N16077,C001777,6346,Mary Cooley,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Cooley; topic is late_delivery_recovery.,true,T6056
N16078,C001777,6346,Mary Cooley,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Cooley needs follow-up based on risk band Medium and support history.,true,T6056
N16079,C001777,6346,Mary Cooley,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Cooley shows late-rate 0.5652 with category concentration in Men's Footwear.,true,T6056
N16080,C001777,6346,Mary Cooley,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Cooley; retain evidence links before outreach.,true,T6056
N16081,C001778,12332,Kelly Jones,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Kelly Jones has a healthy_repeat_buyer pattern tied to Cardio Equipment.,true,T6331
N16082,C001778,12332,Kelly Jones,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Kelly Jones; topic is relationship_check_in.,true,T6331
N16083,C001779,9831,Daniel Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Daniel Smith has a healthy_repeat_buyer pattern tied to Camping & Hiking.,true,T6982
N16084,C001779,9831,Daniel Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Daniel Smith; topic is relationship_check_in.,true,T6982
N16085,C001780,7006,George Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,George Smith has a late_delivery_frustration pattern tied to Cardio Equipment.,true,T6003
N16086,C001780,7006,George Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for George Smith; topic is late_delivery_recovery.,true,T6003
N16087,C001780,7006,George Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,George Smith needs follow-up based on risk band Medium and support history.,true,T6003
N16088,C001780,7006,George Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for George Smith shows late-rate 0.5789 with category concentration in Cardio Equipment.,true,T6003
N16089,C001780,7006,George Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for George Smith; retain evidence links before outreach.,true,T6003
N16090,C001781,3696,Martha Holloway,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Martha Holloway has a healthy_repeat_buyer pattern tied to Men's Footwear.,true,T6767
N16091,C001781,3696,Martha Holloway,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Martha Holloway; topic is relationship_check_in.,true,T6767
N16092,C001782,1943,Harry Schaefer,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Harry Schaefer has a healthy_repeat_buyer pattern tied to Indoor/Outdoor Games.,true,T6570
N16093,C001782,1943,Harry Schaefer,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Harry Schaefer; topic is relationship_check_in.,true,T6570
N16094,C001783,11637,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a healthy_repeat_buyer pattern tied to Cleats.,true,T6972
N16095,C001783,11637,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is relationship_check_in.,true,T6972
N16096,C001784,2873,Joyce Padilla,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Joyce Padilla has a late_delivery_frustration pattern tied to Women's Apparel.,true,T6116
N16097,C001784,2873,Joyce Padilla,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Joyce Padilla; topic is late_delivery_recovery.,true,T6116
N16098,C001784,2873,Joyce Padilla,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Joyce Padilla needs follow-up based on risk band Medium and support history.,true,T6116
N16099,C001784,2873,Joyce Padilla,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Joyce Padilla shows late-rate 0.5417 with category concentration in Women's Apparel.,true,T6116
N16100,C001784,2873,Joyce Padilla,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Joyce Padilla; retain evidence links before outreach.,true,T6116
