engagement_id,customer_id,source_customer_id,customer_full_name,event_date,event_type,campaign,channel,engagement_score
ENG006297,C001673,12359,Melissa Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006298,C001673,12359,Melissa Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006299,C001673,12359,Melissa Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006300,C001674,5622,Ronald Hall,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006301,C001674,5622,Ronald Hall,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006302,C001674,5622,Ronald Hall,2026-05-08,promo_response,Reactivation,Email,18
ENG006303,C001675,5852,Mary Harris,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006304,C001675,5852,Mary Harris,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006305,C001675,5852,Mary Harris,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006306,C001675,5852,Mary Harris,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006307,C001676,5525,Kevin Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006308,C001676,5525,Kevin Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006309,C001676,5525,Kevin Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG006310,C001677,5359,Raymond Wu,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006311,C001677,5359,Raymond Wu,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006312,C001677,5359,Raymond Wu,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006313,C001677,5359,Raymond Wu,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006314,C001678,1375,Linda Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006315,C001678,1375,Linda Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006316,C001678,1375,Linda Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006317,C001678,1375,Linda Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006318,C001679,9309,Mary Wilson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006319,C001679,9309,Mary Wilson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006320,C001679,9309,Mary Wilson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006321,C001679,9309,Mary Wilson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006322,C001680,2210,Mary Bryant,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006323,C001680,2210,Mary Bryant,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006324,C001680,2210,Mary Bryant,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006325,C001680,2210,Mary Bryant,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006326,C001681,5238,Frank Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006327,C001681,5238,Frank Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006328,C001681,5238,Frank Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG006329,C001682,10678,Martha Prince,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006330,C001682,10678,Martha Prince,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006331,C001682,10678,Martha Prince,2026-05-08,promo_response,Reactivation,Email,18
ENG006332,C001683,4855,Tyler Key,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006333,C001683,4855,Tyler Key,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006334,C001683,4855,Tyler Key,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006335,C001683,4855,Tyler Key,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006336,C001684,5829,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006337,C001684,5829,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006338,C001684,5829,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006339,C001684,5829,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006340,C001685,5349,Kenneth Martin,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006341,C001685,5349,Kenneth Martin,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006342,C001685,5349,Kenneth Martin,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006343,C001685,5349,Kenneth Martin,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006344,C001686,5225,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006345,C001686,5225,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006346,C001686,5225,Mary Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG006347,C001687,12261,Mary Harris,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006348,C001687,12261,Mary Harris,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006349,C001687,12261,Mary Harris,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006350,C001687,12261,Mary Harris,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006351,C001688,6402,Mary Frazier,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006352,C001688,6402,Mary Frazier,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006353,C001688,6402,Mary Frazier,2026-05-08,promo_response,Reactivation,Email,18
ENG006354,C001689,1331,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006355,C001689,1331,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006356,C001689,1331,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006357,C001689,1331,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006358,C001690,5565,Laura Orr,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006359,C001690,5565,Laura Orr,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006360,C001690,5565,Laura Orr,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006361,C001690,5565,Laura Orr,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006362,C001691,7705,Julia Robinson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006363,C001691,7705,Julia Robinson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006364,C001691,7705,Julia Robinson,2026-05-08,promo_response,Reactivation,Email,18
ENG006365,C001692,12018,Raymond Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006366,C001692,12018,Raymond Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006367,C001692,12018,Raymond Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG006368,C001693,4279,Jack Meyer,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006369,C001693,4279,Jack Meyer,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006370,C001693,4279,Jack Meyer,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006371,C001693,4279,Jack Meyer,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006372,C001694,6187,Mary Hess,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006373,C001694,6187,Mary Hess,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006374,C001694,6187,Mary Hess,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006375,C001694,6187,Mary Hess,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006376,C001695,203,Madison Blankenship,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006377,C001695,203,Madison Blankenship,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006378,C001695,203,Madison Blankenship,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006379,C001695,203,Madison Blankenship,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006380,C001696,4388,Richard Moore,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006381,C001696,4388,Richard Moore,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006382,C001696,4388,Richard Moore,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006383,C001696,4388,Richard Moore,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006384,C001697,1436,Sarah Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006385,C001697,1436,Sarah Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006386,C001697,1436,Sarah Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006387,C001697,1436,Sarah Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006388,C001698,8554,Evelyn Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006389,C001698,8554,Evelyn Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006390,C001698,8554,Evelyn Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006391,C001698,8554,Evelyn Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006392,C001699,4877,Mary Greene,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006393,C001699,4877,Mary Greene,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006394,C001699,4877,Mary Greene,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006395,C001699,4877,Mary Greene,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006396,C001700,10495,Janet Gentry,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006397,C001700,10495,Janet Gentry,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006398,C001700,10495,Janet Gentry,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006399,C001700,10495,Janet Gentry,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006400,C001701,917,Andrew Glenn,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006401,C001701,917,Andrew Glenn,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006402,C001701,917,Andrew Glenn,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006403,C001701,917,Andrew Glenn,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006404,C001702,9096,Mary Andrews,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006405,C001702,9096,Mary Andrews,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006406,C001702,9096,Mary Andrews,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006407,C001702,9096,Mary Andrews,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006408,C001703,9552,Richard Wilkerson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006409,C001703,9552,Richard Wilkerson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006410,C001703,9552,Richard Wilkerson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006411,C001703,9552,Richard Wilkerson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006412,C001704,3188,Madison Ray,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006413,C001704,3188,Madison Ray,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006414,C001704,3188,Madison Ray,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006415,C001704,3188,Madison Ray,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006416,C001705,10952,Mary Suarez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006417,C001705,10952,Mary Suarez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006418,C001705,10952,Mary Suarez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006419,C001705,10952,Mary Suarez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006420,C001706,5104,Kevin Raymond,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006421,C001706,5104,Kevin Raymond,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006422,C001706,5104,Kevin Raymond,2026-05-08,promo_response,Reactivation,Email,18
ENG006423,C001707,10883,Catherine Zamora,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006424,C001707,10883,Catherine Zamora,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006425,C001707,10883,Catherine Zamora,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006426,C001707,10883,Catherine Zamora,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006427,C001708,937,Daniel Cole,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006428,C001708,937,Daniel Cole,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006429,C001708,937,Daniel Cole,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006430,C001708,937,Daniel Cole,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006431,C001709,10721,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006432,C001709,10721,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006433,C001709,10721,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006434,C001709,10721,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006435,C001710,676,Robert Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006436,C001710,676,Robert Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006437,C001710,676,Robert Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006438,C001710,676,Robert Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006439,C001711,5665,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006440,C001711,5665,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006441,C001711,5665,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006442,C001711,5665,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006443,C001712,7893,Lisa Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006444,C001712,7893,Lisa Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006445,C001712,7893,Lisa Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006446,C001712,7893,Lisa Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006447,C001713,10759,Douglas Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006448,C001713,10759,Douglas Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006449,C001713,10759,Douglas Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006450,C001713,10759,Douglas Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006451,C001714,1008,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006452,C001714,1008,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006453,C001714,1008,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006454,C001714,1008,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006455,C001715,10437,Mary Graham,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006456,C001715,10437,Mary Graham,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006457,C001715,10437,Mary Graham,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006458,C001715,10437,Mary Graham,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006459,C001716,7478,Kimberly Villa,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006460,C001716,7478,Kimberly Villa,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006461,C001716,7478,Kimberly Villa,2026-05-08,promo_response,Reactivation,Email,18
ENG006462,C001717,11836,Mary Clayton,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006463,C001717,11836,Mary Clayton,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006464,C001717,11836,Mary Clayton,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006465,C001717,11836,Mary Clayton,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006466,C001718,9245,Joshua Rodriguez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006467,C001718,9245,Joshua Rodriguez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006468,C001718,9245,Joshua Rodriguez,2026-05-08,promo_response,Reactivation,Email,18
ENG006469,C001719,2211,Debra Harvey,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006470,C001719,2211,Debra Harvey,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006471,C001719,2211,Debra Harvey,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006472,C001719,2211,Debra Harvey,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006473,C001720,4974,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006474,C001720,4974,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006475,C001720,4974,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006476,C001720,4974,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006477,C001721,8086,Paul Moon,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006478,C001721,8086,Paul Moon,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006479,C001721,8086,Paul Moon,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006480,C001721,8086,Paul Moon,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006481,C001722,9813,Mary Roth,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006482,C001722,9813,Mary Roth,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006483,C001722,9813,Mary Roth,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006484,C001722,9813,Mary Roth,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006485,C001723,10138,Louis Kennedy,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006486,C001723,10138,Louis Kennedy,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006487,C001723,10138,Louis Kennedy,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006488,C001723,10138,Louis Kennedy,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006489,C001724,7721,Mary Jenkins,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006490,C001724,7721,Mary Jenkins,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006491,C001724,7721,Mary Jenkins,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006492,C001724,7721,Mary Jenkins,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006493,C001725,1460,George Williams,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006494,C001725,1460,George Williams,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006495,C001725,1460,George Williams,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006496,C001725,1460,George Williams,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006497,C001726,4536,Mary Griffin,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006498,C001726,4536,Mary Griffin,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006499,C001726,4536,Mary Griffin,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006500,C001726,4536,Mary Griffin,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006501,C001727,6932,Evelyn Herring,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006502,C001727,6932,Evelyn Herring,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006503,C001727,6932,Evelyn Herring,2026-05-08,promo_response,Reactivation,Email,18
ENG006504,C001728,440,Mary Skinner,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006505,C001728,440,Mary Skinner,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006506,C001728,440,Mary Skinner,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG006507,C001728,440,Mary Skinner,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG006508,C001729,8229,Mary Mcfarland,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006509,C001729,8229,Mary Mcfarland,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG006510,C001729,8229,Mary Mcfarland,2026-05-08,promo_response,Reactivation,Email,18
ENG006511,C001730,4133,Mary Snyder,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG006512,C001730,4133,Mary Snyder,2026-05-07,campaign_click,Retention Pulse,Email,12
